Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,,,,,,,,,,,,,,,"From 1987 to September 1989, Porsche decided to produce 340 units for their cust","From 1987 to September 1989, Porsche decided to produce 340 units for their customers that wanted a track inspired road car, The 911 Carrera Club Sport (CS) (option M637), is a reduced weight version of the standard Carrera purposely built for club racing, it gained engine and suspension modifications.",,
,,,,,,,,,,,,,,,,,The CS had a blueprinted engine with hollow intake valves and a higher rev limit,"The CS had a blueprinted engine with hollow intake valves and a higher rev limit, deletion of: all power options, sunroof (except one unit), air conditioning (except two units), radio, rear seat, undercoating, sound insulation, rear wiper, door pocket lids, fog lamps, front hood locking mechanism, engine and luggage compartment lights, lockable wheel nuts and even the rear lid ""Carrera"" logo, all in order to save an estimated 70 kg (150 lb) in weight.",,
,,,,,,,,,,,,,,,,,"Although the CS was well received by the club racers, because it cost more than","Although the CS was well received by the club racers, because it cost more than the standard 911, but had fewer comfort features.",,
,,,,,,,,,,,,,,,,,"The 911 Speedster (option M503), a low-roof version of the Cabriolet which was e","The 911 Speedster (option M503), a low-roof version of the Cabriolet which was evocative of the 356 Speedster of the 1950s, was produced in limited numbers (2,104 units) starting in January 1989 until July 1989 as both a narrow body car and a Turbo-look.",,
,,,,,,,,,,,,,,,,,The 964 was one of the first cars in the world offered with dual airbags standar,"The 964 was one of the first cars in the world offered with dual airbags standard (from 1991), the first being the 944 Turbo (from 1987).",,
,,,,,,,,,,,,,,,,,"However, while European RS was a homologation special, RS America was an option","However, while European RS was a homologation special, RS America was an option delete variant of the regular model.",,
,,,,,,,,,,,,,,,,,"Since the RS/RS America was intended as a no-compromise, higher performance vers","Since the RS/RS America was intended as a no-compromise, higher performance version of the 964, there were four factory options available: a limited-slip differential, AM/FM cassette stereo, air conditioning, and a sunroof.",,
,,,,,,,,,,,,,,,,,"The interior was more basic than a standard 911 as well; for example, the interi","The interior was more basic than a standard 911 as well; for example, the interior door panels lacked the armrests and door pockets and had a simple pull strap for the opening mechanism.",,
,,,,,,,,,,,,,,,,,"Meanwhile, a new four-wheel-drive system was introduced as an option in the form","Meanwhile, a new four-wheel-drive system was introduced as an option in the form of the Carrera 4, the rear-wheel-drive versions simply being called Carrera or C2.",,
,,,,,,,,,,,,,,,,,"Feb 11, 2025Are you trying to find out what different Porsche 911 (992) option c","Feb 11, 2025Are you trying to find out what different Porsche 911 (992) option codes mean.",,
,,,,,,,,,,,,,,,,,Here are the Porsche 911 (992.1) option codes with descriptions from model year,Here are the Porsche 911 (992.1) option codes with descriptions from model year 2021.,,
,,,,,,,,,,,,,,,,,Looking to decode your 2021 Porsche 911 option codes?,Looking to decode your 2021 Porsche 911 option codes?,,
,,,,,,,,,,,,,,,,,We compiled a complete list of all the 2021MY 911 option codes with descriptions,We compiled a complete list of all the 2021MY 911 option codes with descriptions.,,
,,,,,,,,,,,,,,,,,Porsche Option Codes Porsche Option Codes - All models - To check your cars VIN,"Porsche Option Codes Porsche Option Codes - All models - To check your cars VIN options use our VIN look up service 001 Carrera Cup Version (964, 993 & 996) 002 RS Touring Version 002 Basic Carrera RS 003 Group N GT1 Carrera RS 004 Carrera GT/996 GT3RS 005 911 Racing Car/996 GT3R 007 Japanese 993 Carrera RS 008 Boxster 3.2 litre engine The Original Porsche Option Decoder translates Porsche option codes into human-readable descriptions.",,
,,,,,,,,,,,,,,,,,Porsche also gifts the 2021 911 with programmable GPS capability for the optiona,Porsche also gifts the 2021 911 with programmable GPS capability for the optional front-axle lift system that knows when to raise the nose at specific locations.,,
,,,,,,,,,,,,,,,,,"2021 Porsche 911 Specs, Features & Options Here's everything you need to know ab","2021 Porsche 911 Specs, Features & Options Here's everything you need to know about each trim in the 2021 Porsche 911 lineup.",,
,,,,,,,,,,,,,,,,,"001 Carrera Cup Version (964, 993 & 996) 002 RS Touring Version 002 Basic Carrer","001 Carrera Cup Version (964, 993 & 996) 002 RS Touring Version 002 Basic Carrera RS 003 Group N GT1 Carrera RS 004 Carrera GT/996 GT3RS 005 911 Racing Car/996 GT3R 007 Japanese 993 Carrera RS 008 Boxster 3.2 litre engine 009 Boxster 2.7 litre engine 009 3 speed Sportomatic transmission 014 996 Sport package 018 Sport steering wheel with ...",,
,,,,,,,,,,,,,,,,,"Options Tip For the most accurate pricing and values on new or used vehicles, se","Options Tip For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,,,,,,,,,,,,,,"If you are buying a vehicle, consider whether the option is something you will u","If you are buying a vehicle, consider whether the option is something you will use or appreciate after purchasing.",,
