Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,"In 2024, for 2025 model year, a new ""Mudbath"" color was available only for the TRD Pro trim.",,,,,,,,,,,,,Natural White (056),TRD packages The second generation Tacoma was offered in two TRD packages,TRD packages The second generation Tacoma was offered in two TRD packages: Sport and Off-Road.,,
,,,Headlights (varies by trim/option) Acceptable,,,,,,,,,,,,,Paradise Blue Metallic (754),A TRD supercharger for the 1GR-FE was a dealer-installed option.,A TRD supercharger for the 1GR-FE was a dealer-installed option.,,
,,,"In 2001, Toyota introduced a TRD sport package on the Tundra full-size pickup. This package was introduced in 2005 for the Tacoma at the same time as the release of the newly redesigned Tacoma.",,,,,,,,,,,,,Pewter Pearl (196),"TRD also sold seat covers for these Tacomas, but these only fit the 2005–08 mode","TRD also sold seat covers for these Tacomas, but these only fit the 2005–08 models (09-15 have airbags in the seats, 2005–08 do not). The TRD Sport package sold in two levels.",,
,,,Motorsport,,,,,,,,,,,,,Radiant Red (3L5),"The second level also added a towing package (oil and transmission coolers, fan","The second level also added a towing package (oil and transmission coolers, fan clutch) and heavy-duty high output alternator and battery.",,
,,,,,,,,,,,,,,,,Satin Black Metallic (205),"The 2009–15 model years have an open differential with a brake-assisted ""automat","The 2009–15 model years have an open differential with a brake-assisted ""automatic limited slip"" rear differential, similar to a VSC system. The basic TRD Off-Road package includes none of the color-matched body parts (black door handles/mirrors, chrome bumper/grille).",,
,,,,,,,,,,,,,,,,Sierra Beige Metallic (4M4),"Different from the off-road package, the Technology Package has color-matched bo","Different from the off-road package, the Technology Package has color-matched body parts, aluminum 16-in wheels, Bilstein shocks, skid plates, and electronic locking rear differential but does not include the hood scoop from the Sport models.",,
,,,,,,,,,,,,,,,,Sunfire Red Pearl (3K4),"The off-road package included certain features that are useful for off-roading,","The off-road package included certain features that are useful for off-roading, while the Technology Package features include A-TRAC (2009–15), Hill Descent assist (automatic transmission only) and Hill Start assist (manual transmission only).",,
,,,,,,,,,,,,,,,,Super White (040),Progressive-rate springs and smaller-diameter sway bars compared to the Sport pa,"Progressive-rate springs and smaller-diameter sway bars compared to the Sport package were included, giving the Off-Road more wheel articulation and a smoother ride, but allowing for more body roll.",,
,,,,,,,,,,,,,,,,White/Super White (045),"The towing package upgrades the battery, alternator, and fan clutch, and include","The towing package upgrades the battery, alternator, and fan clutch, and includes oil & transmission coolers (same as the Sport).",,
,,,,,,,,,,,,,,,,,All-terrain tires (265/70R16) and a heavy duty front tow hook complete the packa,"All-terrain tires (265/70R16) and a heavy duty front tow hook complete the package. TRD Extreme and T/X Baja From model years 2011 to 2014, the 1500 Tacomas were offered in the T/X Baja package.",,
,,,,,,,,,,,,,,,,,"This includes an upgraded, lifted suspension with Eibach springs and TRD Bilstei","This includes an upgraded, lifted suspension with Eibach springs and TRD Bilstein coil-overs at the front and TRD Bilstein reservoir shocks at the rear with an additional leaf spring.",,
,,,,,,,,,,,,,,,,,The Baja model also includes a stainless steel TRD exhaust.,The Baja model also includes a stainless steel TRD exhaust.,,
,,,,,,,,,,,,,,,,,"Although it utilizes the standard 4.0L and 6-speed manual from other Tacomas, th","Although it utilizes the standard 4.0L and 6-speed manual from other Tacomas, the X-runner uses lowered double-wishbone suspension, Bilstein shocks and frame x-bracing.",,
,,,,,,,,,,,,,,,,,The X-Runner was discontinued in the mainland US after the 2013 model year.,"The X-Runner was discontinued in the mainland US after the 2013 model year. The X-Runner was last offered in Canada for the 2014 model year and in Hawaii (USA) for the 2014/2015 model years. Key differences between the X-Runner and the other packages include tweaks to the suspension, hood scoop, ground effects kit, driving lights, sports wheel and tires, and a 3.15 final drive ratio (3.73 for V6 PreRunner and 4X4).",,
